# NIST Chemistry WebBook, SRD 69
# https://webbook.nist.gov/cgi/fluid.cgi?P=1.01325&TLow=263.15&THigh=373.15&TInc=2&Digits=6&ID=C74828&Action=Load&Type=IsoBar&TUnit=K&PUnit=bar&DUnit=kg%2Fm3&HUnit=kJ%2Fkg&WUnit=m%2Fs&VisUnit=Pa*s&STUnit=N%2Fm&RefState=DEF
# Eric W. Lemmon, Mark O. McLinden and Daniel G. Friend, "Thermophysical Properties of Fluid Systems" in NIST Chemistry WebBook, NIST Standard Reference Database Number 69, Eds. P.J. Linstrom and W.G. Mallard, National Institute of Standards and Technology, Gaithersburg MD, 20899, https://doi.org/10.18434/T4D303, (retrieved June 10, 2020)
# temperature in Kelvin, dynamic viscosity in Pa*s (or kg/(m s)) at 1.01325 bar
263.15	9.92E-06
265.15	9.99E-06
267.15	1.01E-05
269.15	1.01E-05
271.15	1.02E-05
273.15	1.03E-05
275.15	1.03E-05
277.15	1.04E-05
279.15	1.05E-05
281.15	1.05E-05
283.15	1.06E-05
285.15	1.07E-05
287.15	1.07E-05
289.15	1.08E-05
291.15	1.08E-05
293.15	1.09E-05
295.15	1.10E-05
297.15	1.10E-05
299.15	1.11E-05
301.15	1.12E-05
303.15	1.12E-05
305.15	1.13E-05
307.15	1.14E-05
309.15	1.14E-05
311.15	1.15E-05
313.15	1.16E-05
315.15	1.16E-05
317.15	1.17E-05
319.15	1.17E-05
321.15	1.18E-05
323.15	1.19E-05
325.15	1.19E-05
327.15	1.20E-05
329.15	1.21E-05
331.15	1.21E-05
333.15	1.22E-05
335.15	1.22E-05
337.15	1.23E-05
339.15	1.24E-05
341.15	1.24E-05
343.15	1.25E-05
345.15	1.26E-05
347.15	1.26E-05
349.15	1.27E-05
351.15	1.27E-05
353.15	1.28E-05
355.15	1.29E-05
357.15	1.29E-05
359.15	1.30E-05
361.15	1.30E-05
363.15	1.31E-05
365.15	1.32E-05
367.15	1.32E-05
369.15	1.33E-05
371.15	1.33E-05
373.15	1.34E-05

