# NIST Chemistry WebBook, SRD 69
# https://webbook.nist.gov/cgi/fluid.cgi?P=1.01325&TLow=263.15&THigh=373.15&TInc=2&Digits=6&ID=C74840&Action=Load&Type=IsoBar&TUnit=K&PUnit=bar&DUnit=kg%2Fm3&HUnit=kJ%2Fkg&WUnit=m%2Fs&VisUnit=Pa*s&STUnit=N%2Fm&RefState=DEF
# Eric W. Lemmon, Mark O. McLinden and Daniel G. Friend, "Thermophysical Properties of Fluid Systems" in NIST Chemistry WebBook, NIST Standard Reference Database Number 69, Eds. P.J. Linstrom and W.G. Mallard, National Institute of Standards and Technology, Gaithersburg MD, 20899, https://doi.org/10.18434/T4D303, (retrieved June 10, 2020)
# temperature in Kelvin, dynamic viscosity in kg/(m s)
263.15	8.19E-06
265.15	8.25E-06
267.15	8.31E-06
269.15	8.37E-06
271.15	8.43E-06
273.15	8.49E-06
275.15	8.55E-06
277.15	8.61E-06
279.15	8.67E-06
281.15	8.73E-06
283.15	8.79E-06
285.15	8.85E-06
287.15	8.91E-06
289.15	8.97E-06
291.15	9.03E-06
293.15	9.09E-06
295.15	9.15E-06
297.15	9.20E-06
299.15	9.26E-06
301.15	9.32E-06
303.15	9.38E-06
305.15	9.44E-06
307.15	9.50E-06
309.15	9.56E-06
311.15	9.62E-06
313.15	9.68E-06
315.15	9.73E-06
317.15	9.79E-06
319.15	9.85E-06
321.15	9.91E-06
323.15	9.97E-06
325.15	1.00E-05
327.15	1.01E-05
329.15	1.01E-05
331.15	1.02E-05
333.15	1.03E-05
335.15	1.03E-05
337.15	1.04E-05
339.15	1.04E-05
341.15	1.05E-05
343.15	1.05E-05
345.15	1.06E-05
347.15	1.07E-05
349.15	1.07E-05
351.15	1.08E-05
353.15	1.08E-05
355.15	1.09E-05
357.15	1.09E-05
359.15	1.10E-05
361.15	1.11E-05
363.15	1.11E-05
365.15	1.12E-05
367.15	1.12E-05
369.15	1.13E-05
371.15	1.13E-05
373.15	1.14E-05
